id,order_date,customer_code,product_code,unit_price,quantity
868,2021-01-01T00:00:00Z,A0003,SR-479,797.76,1
869,2021-01-01T00:00:00Z,A0001,GB-700,401.73,2
870,2021-01-01T00:00:00Z,A0002,KP-494,444.54,3
871,2021-01-01T00:00:00Z,A0001,CQ-490,379.99,1
872,2021-01-01T00:00:00Z,A0001,YH-453,734.10,3
873,2021-01-01T00:00:00Z,A0003,HW-221,415.77,1
874,2021-01-01T00:00:00Z,A0001,NR-066,613.56,3
875,2021-01-01T00:00:00Z,A0002,LG-329,658.33,5
876,2021-01-01T00:00:00Z,A0002,VL-620,935.53,3
877,2021-01-01T00:00:00Z,A0002,YF-242,857.73,2
878,2021-01-01T00:00:00Z,A0003,DH-315,133.09,2
879,2021-01-01T00:00:00Z,A0003,FV-142,321.50,5
880,2021-01-01T00:00:00Z,A0002,EG-419,411.75,5
881,2021-01-01T00:00:00Z,A0003,BA-662,879.77,3
882,2021-01-01T00:00:00Z,A0001,ZN-037,252.34,4
883,2021-01-01T00:00:00Z,A0001,YZ-741,220.03,2
884,2021-01-01T00:00:00Z,A0002,ZE-947,783.30,3
885,2021-01-01T00:00:00Z,A0002,ZS-793,487.69,2
886,2021-01-01T00:00:00Z,A0001,RF-687,388.04,4
887,2021-01-01T00:00:00Z,A0002,AN-611,317.70,3
888,2021-01-01T00:00:00Z,A0003,SR-785,925.93,1
889,2021-01-01T00:00:00Z,A0002,TH-825,530.81,3
890,2021-01-01T00:00:00Z,A0002,VB-838,927.58,5
891,2021-01-01T00:00:00Z,A0001,IW-667,716.63,1
892,2021-01-01T00:00:00Z,A0003,EF-813,925.10,3
893,2021-01-01T00:00:00Z,A0002,FH-035,512.44,4
894,2021-01-01T00:00:00Z,A0002,AU-434,801.89,4
895,2021-01-01T00:00:00Z,A0001,IK-502,122.20,2
896,2021-01-01T00:00:00Z,A0001,PH-899,117.65,1
897,2021-01-01T00:00:00Z,A0003,US-730,215.60,2
898,2021-01-01T00:00:00Z,A0003,VK-976,449.64,3
899,2021-01-01T00:00:00Z,A0001,SJ-070,203.47,2
900,2021-01-01T00:00:00Z,A0003,FA-664,584.21,3
901,2021-01-01T00:00:00Z,A0002,QN-447,655.84,1
902,2021-01-01T00:00:00Z,A0003,LD-749,701.47,4
903,2021-01-01T00:00:00Z,A0002,XI-551,345.89,5
904,2021-01-01T00:00:00Z,A0002,XY-584,537.66,5
905,2021-01-01T00:00:00Z,A0003,BX-981,301.61,1
906,2021-01-01T00:00:00Z,A0003,AF-864,765.30,1
907,2021-01-01T00:00:00Z,A0002,WE-663,885.96,4
908,2021-01-01T00:00:00Z,A0003,PI-853,688.89,3
909,2021-01-01T00:00:00Z,A0001,ME-113,519.28,2
910,2021-01-01T00:00:00Z,A0003,MN-192,344.32,2
911,2021-01-01T00:00:00Z,A0002,IS-154,774.18,4
912,2021-01-01T00:00:00Z,A0003,EH-870,963.26,2
913,2021-01-01T00:00:00Z,A0002,RN-292,255.52,2
914,2021-01-01T00:00:00Z,A0003,VU-239,300.86,2
915,2021-01-01T00:00:00Z,A0002,LJ-728,500.88,4
916,2021-01-01T00:00:00Z,A0001,HA-075,421.13,1
917,2021-01-01T00:00:00Z,A0002,ZJ-288,441.64,2
918,2021-01-01T00:00:00Z,A0001,UW-540,456.59,3
919,2021-01-01T00:00:00Z,A0001,SC-810,746.02,4
920,2021-01-01T00:00:00Z,A0001,WQ-838,312.73,3
921,2021-01-01T00:00:00Z,A0001,DI-196,404.83,3
922,2021-01-01T00:00:00Z,A0002,JP-009,163.42,3
923,2021-01-01T00:00:00Z,A0002,BQ-553,925.29,1
924,2021-01-01T00:00:00Z,A0003,PE-328,777.57,4
925,2021-01-01T00:00:00Z,A0001,BH-709,409.39,4
926,2021-01-01T00:00:00Z,A0002,RH-198,962.70,4
927,2021-01-01T00:00:00Z,A0001,SA-904,158.10,2
928,2021-01-01T00:00:00Z,A0002,QU-658,749.79,4
929,2021-01-01T00:00:00Z,A0003,IE-847,695.18,1
930,2021-01-01T00:00:00Z,A0003,LA-223,261.36,2
931,2021-01-01T00:00:00Z,A0003,RK-766,316.70,4
932,2021-01-01T00:00:00Z,A0001,SN-118,337.61,3
933,2021-01-01T00:00:00Z,A0002,ZY-605,354.79,3
934,2021-01-01T00:00:00Z,A0002,TZ-331,842.92,1
935,2021-01-01T00:00:00Z,A0001,MH-482,570.84,2
936,2021-01-01T00:00:00Z,A0002,HK-864,661.99,1
937,2021-01-01T00:00:00Z,A0002,AW-941,937.84,4
938,2021-01-01T00:00:00Z,A0002,CK-972,430.05,2
939,2021-01-01T00:00:00Z,A0002,TJ-796,575.27,3
940,2021-01-01T00:00:00Z,A0001,IT-955,498.38,1
941,2021-01-01T00:00:00Z,A0002,ZB-438,927.62,3
942,2021-01-01T00:00:00Z,A0003,ZJ-127,280.87,3
943,2021-01-01T00:00:00Z,A0002,FX-839,530.39,4
944,2021-01-01T00:00:00Z,A0002,RK-159,658.25,2
945,2021-01-01T00:00:00Z,A0002,QT-106,813.68,4
946,2021-01-01T00:00:00Z,A0003,UQ-502,325.02,3
947,2021-01-01T00:00:00Z,A0001,TS-725,768.11,1
948,2021-01-01T00:00:00Z,A0002,MA-978,565.71,2
949,2021-01-01T00:00:00Z,A0001,YU-010,901.41,3
950,2021-01-01T00:00:00Z,A0001,KA-764,261.59,2
951,2021-01-01T00:00:00Z,A0003,IK-542,343.87,2
952,2021-01-01T00:00:00Z,A0003,RD-385,635.77,2
953,2021-01-01T00:00:00Z,A0003,QY-709,684.81,3
954,2021-01-01T00:00:00Z,A0001,DY-174,827.32,2
955,2021-01-01T00:00:00Z,A0002,FO-906,868.98,3
956,2021-01-01T00:00:00Z,A0002,UL-420,300.41,1
957,2021-01-01T00:00:00Z,A0002,TC-246,668.88,3
958,2021-01-01T00:00:00Z,A0003,JF-033,466.18,4
959,2021-01-01T00:00:00Z,A0001,HS-327,349.57,1
960,2021-01-01T00:00:00Z,A0003,IG-315,483.36,3
961,2021-01-01T00:00:00Z,A0002,GH-728,125.28,3
962,2021-01-01T00:00:00Z,A0003,AP-093,516.48,5
963,2021-01-01T00:00:00Z,A0002,VP-522,291.51,2
964,2021-01-01T00:00:00Z,A0003,UP-072,626.19,5
965,2021-01-01T00:00:00Z,A0003,FH-772,161.94,1
966,2021-01-01T00:00:00Z,A0002,PO-387,437.97,3
967,2021-01-01T00:00:00Z,A0003,BI-683,744.68,3
968,2021-01-01T00:00:00Z,A0001,ZA-299,862.42,5
969,2021-01-01T00:00:00Z,A0002,PW-815,678.18,5
970,2021-01-01T00:00:00Z,A0003,RB-191,353.24,5
971,2021-01-01T00:00:00Z,A0001,GM-864,109.41,3
972,2021-01-01T00:00:00Z,A0003,FP-428,138.22,4
973,2021-01-01T00:00:00Z,A0003,VG-231,809.83,4
974,2021-01-01T00:00:00Z,A0002,XU-739,756.57,3
975,2021-01-01T00:00:00Z,A0001,CI-672,595.40,4
976,2021-01-01T00:00:00Z,A0001,EQ-834,672.20,4
977,2021-01-01T00:00:00Z,A0002,MO-772,351.72,1
978,2021-01-01T00:00:00Z,A0002,GF-039,216.45,2
979,2021-01-01T00:00:00Z,A0001,FX-207,165.03,1
980,2021-01-01T00:00:00Z,A0002,EP-965,358.82,3
981,2021-01-01T00:00:00Z,A0002,AE-310,276.45,1
982,2021-01-01T00:00:00Z,A0002,ZC-238,145.54,3
983,2021-01-01T00:00:00Z,A0001,CS-920,789.81,4
984,2021-01-01T00:00:00Z,A0002,QX-893,803.81,3
985,2021-01-01T00:00:00Z,A0003,PY-228,288.69,4
986,2021-01-01T00:00:00Z,A0003,ES-770,210.91,2
987,2021-01-01T00:00:00Z,A0002,CU-715,219.38,3
988,2021-01-01T00:00:00Z,A0001,FN-508,741.20,3
989,2021-01-01T00:00:00Z,A0003,MQ-803,328.69,3
990,2021-01-01T00:00:00Z,A0002,PA-972,752.24,3
991,2021-01-01T00:00:00Z,A0002,MA-547,964.12,2
992,2021-01-01T00:00:00Z,A0001,SX-667,445.50,1
993,2021-01-01T00:00:00Z,A0002,DX-803,884.53,1
994,2021-01-01T00:00:00Z,A0002,PI-579,995.60,3
995,2021-01-01T00:00:00Z,A0003,XM-009,317.89,2
996,2021-01-01T00:00:00Z,A0001,JB-781,515.14,5
997,2021-01-01T00:00:00Z,A0001,VY-765,342.98,3
998,2021-01-01T00:00:00Z,A0002,QP-055,414.62,4
999,2021-01-01T00:00:00Z,A0001,FC-955,414.88,4
1000,2021-01-01T00:00:00Z,A0002,IF-305,768.90,2
